# Sample_0,Sample_1,Sample_2
-1.682962595581406328e-03,-8.578565552624733102e-04,3.313709484133729819e-03
-4.987707385979494971e-03,-1.286931848944660069e-03,2.572262537141595598e-03
1.801189443248379105e-03,-3.668165907359122874e-03,-1.153540006930284896e-03
9.785031713488892124e-04,-1.734390776670060447e-03,2.952184392564291028e-03
-1.817362260104845098e-03,4.222731726099151583e-04,6.972282801977720346e-04
-7.557946574875044985e-04,1.207398910729529920e-03,-2.074643268553164662e-03
2.252572545779003149e-03,1.335524654463913011e-03,-2.207073712327906230e-03
-1.778223109196884390e-03,6.441949975549307551e-04,3.397602678741220780e-03
-2.612064539749344057e-03,-4.268716284531973593e-04,-1.134279397854407378e-03
1.411862002761329199e-03,1.922660237312129880e-03,-1.850986209373935718e-03
3.072380954363760752e-03,2.302568778724159004e-03,-1.604054647548916555e-03
5.948033278158104979e-04,1.440881103056989784e-03,-8.099456203340419042e-04
-1.023470903053529807e-03,3.632593052757594233e-03,3.158221670011785321e-03
5.817773628437030104e-04,-7.524185072561722113e-04,1.781722302662299643e-03
1.598730178504724269e-03,-1.221978461670097634e-03,-5.754055149272566637e-03
-1.274731965719237085e-03,-2.133374453905970917e-03,-1.681368319024041267e-03
-2.673701106300788166e-03,-5.665741709511539761e-04,2.230366557678980805e-03
3.284884778002990983e-04,-2.984666847390177093e-03,-3.871017911003028257e-03
6.779019552962000685e-04,8.416732741739873635e-04,7.618097786467910163e-05
-6.067583403972489015e-04,-4.991365947978967672e-04,2.278878861157474130e-03
5.722008955251479912e-04,-1.972996704336984868e-03,-4.862969823661551045e-04
2.485247365982613896e-03,3.791068507501981389e-04,1.647556566531822647e-03
-2.719917241251951657e-03,3.385273932305658730e-04,2.257947109381356135e-03
-1.342812200790523183e-03,-4.421437153008428477e-04,9.819984127404251563e-04
2.271994078237147066e-03,-2.207720854207432474e-03,3.992054744975754785e-03
-3.821870985542490497e-04,-3.500742823304821283e-03,-2.282189293091596138e-03
-9.092405435609471906e-04,2.620669970587736325e-04,1.462945030530308269e-05
-5.431020046582741949e-03,-1.615786326180465365e-03,-1.064203255257250777e-03
-1.548747600955281906e-03,1.619948740436139554e-04,-3.297476572133623170e-03
1.251912164319885813e-03,2.492976644501613908e-04,1.722470820855864868e-03
1.190536817378305082e-03,-5.588500379003600465e-05,-3.675265572159799724e-04
2.146973659264280257e-03,-2.778421566930448002e-03,1.609961147116222881e-03
-1.808481622862634212e-04,-8.676239347991662266e-04,-6.009352393345074317e-04
3.407160795668254813e-04,1.054562930873496982e-03,-2.336455677112029942e-03
-3.078747749739484639e-03,6.455509844305275984e-04,-2.168883988241479457e-03
9.618621597311976298e-04,-1.253044488455997037e-03,1.225758595625394028e-03
2.727357352789790135e-03,3.552950199135655913e-03,2.868247737222809693e-03
1.976277311497813462e-03,2.948583180967681659e-03,1.770155212520938817e-04
-3.940378892607577718e-03,5.200781468964104986e-04,4.366261864948101611e-03
-1.179917694633078216e-03,1.050312181776432525e-03,-1.528356818919264677e-03
-5.551985843176517922e-04,-2.916526682022605507e-03,6.193919876071491380e-03
4.235637331877501605e-04,-4.819442900465662383e-04,5.482855514837975657e-04
-8.471624397984320928e-04,1.673338131319560603e-03,-1.643848468812653682e-04
-1.150897934169335755e-03,-1.600674360987656281e-03,-1.584448983253028062e-03
2.771435523782878442e-04,-1.067155913765939186e-03,-6.635314985693256088e-05
1.506284856138097360e-03,-1.882062689997351457e-03,-1.283557626396602831e-03
3.276887684712773488e-03,2.557257282941822162e-03,1.705761145438786531e-03
1.336812480300422204e-03,8.952921716100635139e-04,1.282981976632424550e-03
-1.180063141912593297e-03,1.013378886519108665e-03,1.489616011160191291e-03
3.270446357478205119e-04,1.318852037115173697e-04,-2.330623586919159957e-03
-1.737832625234682414e-04,3.690403549639245662e-03,-2.686803399478237576e-03
1.473245043131235542e-03,4.132871800328497686e-04,2.278128979307815320e-03
1.169765337528206901e-03,5.572932442725445122e-04,3.084589581280294725e-03
-3.152244408599572806e-03,-7.150409139048484030e-04,-4.789495614720734769e-03
-1.218688431863644995e-04,-4.985184474676095285e-05,-2.726158685992347789e-03
-1.142337367059917180e-06,-2.097291328602510913e-04,-1.302658975720822872e-03
-2.793972480055814580e-03,-6.723246569870955543e-04,2.843202954838255740e-03
2.087746949935462645e-05,-9.428520281716534779e-04,2.760526297243469872e-04
9.977663781205511201e-04,-2.479530752016384032e-04,-4.493962936995882685e-04
3.436948555722602050e-03,-1.509166721762061729e-03,2.678960693551694569e-03
1.719408836263635991e-03,-3.282445873146683582e-03,4.704788150438703707e-03
5.709631593816349993e-03,-3.566438210500753013e-03,-9.585231060886191968e-04
8.214517518502871670e-04,3.848601409658625433e-05,6.980402550003208043e-04
2.431165077280725653e-04,-3.579958947405385752e-03,3.626486691168025103e-03
-1.884261743388636594e-03,-2.437576957253558430e-03,-3.641842048152880290e-03
1.055374755822635147e-03,1.555125959535454214e-03,-1.221685308985984500e-03
2.140437502904144352e-03,5.940606677489632071e-04,-1.440886525183524437e-03
3.577070347525056378e-03,-2.438884541247582447e-03,-8.011302273736947916e-04
-4.831837280600150930e-04,-5.786558764506800120e-04,-2.711861419161768968e-03
-1.069696480263194419e-03,8.783403087974052045e-04,-1.319930073133325976e-03
7.016023682463127381e-04,1.757426098845795565e-03,-1.912512623485221244e-03
-1.439325606040076392e-03,-1.707598055001392388e-03,1.679172771784585719e-03
5.803734922214799597e-04,2.268633896843143087e-03,3.756103999967755087e-03
2.175044791044769131e-04,3.147383599441952798e-04,-7.196520463001704988e-04
-3.877294717478371516e-06,2.942599692536588494e-05,3.305476306094872548e-04
-3.835785756797004489e-04,-1.140276665496665334e-03,-1.559032903449817146e-04
-1.982015310871546553e-03,1.895142053035000704e-03,2.110004933673658746e-03
9.832797454859553993e-04,1.555250736163013353e-03,2.433873101105007639e-03
3.334406584910827500e-03,9.091477588331611445e-04,1.733777098428500741e-03
-1.002741376293938853e-03,1.052579978997664287e-03,-2.460490233048514153e-03
3.450070905222609070e-03,-2.226792904343803084e-04,-1.323849589676246406e-03
-1.040021050663117062e-03,4.763055772230059826e-03,7.233958464277244005e-04
-1.633379591574931310e-03,8.822845391386573274e-04,8.570360791119440856e-05
-1.795198166602926786e-03,-4.077063780276548796e-03,4.420172873452467245e-04
-2.930809576636542266e-03,3.747062998050271448e-04,-2.033145457464783160e-03
4.107547237884678448e-04,-2.753321737248338747e-04,-1.422686614148098092e-03
-1.341379754189592037e-03,-1.842418076365225522e-03,2.222776146945933812e-03
2.298902273269528770e-03,-1.451927133230836132e-04,-4.422507748963095536e-03
-8.943507515795776812e-04,-1.419094783232672380e-03,6.240716880396683392e-04
-8.653826966400069006e-04,2.470705215622813781e-04,-2.245778996203662942e-04
1.860253480965432058e-03,-2.341565621167369590e-03,-2.696461957420054085e-03
-2.689987912416337722e-05,6.572132365316684082e-04,-6.910111232305697930e-04
-1.974334538281737658e-03,-1.269812695182267158e-03,-3.820389031443734325e-04
2.167401232860857556e-03,-1.857254089729291078e-03,7.832631437411044940e-04
-2.748576280938878902e-03,9.359965206082605229e-04,-1.412166477478819576e-03
6.380065924621638454e-04,-1.216292971125571346e-03,9.502586072589423987e-04
-2.161074683154668927e-03,1.955559107386072634e-03,-7.698104405802093635e-04
-7.614515287004711098e-04,7.223544664303402363e-04,2.253399633716735018e-03
8.149994808714613103e-04,5.834076754612109233e-04,2.987697914890038824e-03
-1.185524027377013716e-03,2.913144542858968171e-03,-2.612743933084693115e-03
2.645840798735655305e-03,-2.816434466139791301e-04,-2.153174567673467148e-03
-5.325488793371088085e-06,9.702924428705392724e-04,6.026883147391408346e-03
3.613162617473864415e-04,3.863073013544232809e-06,-3.053700287127124931e-03
9.738752297258289044e-05,6.231746500918999019e-04,2.340104177723013358e-03
1.110176184114359437e-03,6.662619101073605915e-04,-3.175020104029019959e-03
2.302164314690599307e-03,-1.358139796611883190e-03,1.198241886604792250e-03
2.559716441735837220e-03,3.342196580633540783e-03,8.135994537482364947e-04
-1.341540929608617955e-03,8.015319585706015505e-04,-3.495527246093808969e-03
7.785314626537673515e-04,2.036515471914293694e-03,9.786884150211716364e-04
7.219679468425761401e-04,-3.189447269832189347e-03,-3.833947108091214240e-04
-1.511445906826184606e-03,1.455831020121638609e-03,5.304947360862858436e-04
2.968347803228994471e-04,-3.341104411179488583e-03,-7.148031949380374665e-04
6.493739703003569529e-04,-2.372197596231224483e-03,-2.359437160978107399e-03
1.612615517405776829e-03,-8.608271727827696354e-04,-6.278794800203686384e-04
-8.345007424811165834e-04,5.185028390252406725e-04,3.553677856299981476e-06
-1.855489327667447959e-03,1.589497654802914627e-03,-9.097162858881614267e-04
-1.222522959243706360e-03,-1.503606465879770522e-03,-5.469346725425051989e-04
5.311373451785134786e-04,-9.763046725830082720e-04,-1.816437294297399340e-03
3.167434892773816901e-03,4.454903027614477186e-03,1.799202083873131927e-03
2.965694983365665428e-03,-1.290265664061119102e-03,1.613603353263447270e-03
-1.636280817110989866e-05,-4.015635652235618851e-03,-2.191089433806167868e-03
2.022018400631114647e-03,-6.136156515642891482e-04,-2.120844962737812090e-04
-8.353163458680095896e-04,-2.207896092054669433e-03,1.601140488740664721e-03
2.229266160334305007e-03,1.266937958244575150e-03,7.140030470405060502e-06
-1.048754124110926880e-03,-1.718427917642511692e-03,-1.127631559949875996e-03
1.957279487733677801e-03,-2.406505310374858816e-03,1.643054355793950854e-03
2.379157677887944362e-03,3.955229775411342875e-06,-9.119896028943736245e-04
-2.979358977635839564e-03,-6.403302031225498571e-04,1.578605996588309558e-03
1.526450552066209963e-03,-2.084966055985759594e-03,-1.772562915414829321e-03
2.305367073631341482e-03,5.798551070728939511e-04,2.535475921729228675e-03
1.553759981776863626e-03,8.793860943870688120e-04,-3.383801702336054740e-04
-7.799103142376749218e-04,-7.600581882282324590e-04,4.945547103484496804e-04
-1.372895136490903710e-03,-2.898019049552603174e-04,2.083043792854637438e-06
3.399671621730233212e-04,-2.724837412906182038e-04,-1.677130318609892793e-03
2.172915753052790733e-04,1.183861403308952669e-03,1.435165541324054340e-03
-1.922696497002004002e-03,3.254971159994054630e-03,6.763790605589689283e-04
4.080493948268845749e-04,6.280732310991159065e-04,3.244431972872840759e-03
-2.788204392584965260e-03,7.974667263300387957e-04,4.259866150495898035e-03
2.816395063894374350e-03,-8.434426002226977359e-04,-1.345609351730609046e-03
1.860947698747942051e-03,-5.028987559446874847e-04,4.830457722046702508e-04
7.539599043324208064e-04,4.387710975417439922e-03,2.095931401930418297e-03
-3.823089379514536335e-04,-1.992205773035918628e-03,1.735437586982312196e-03
-7.836785591683652569e-04,-2.067086573240414001e-03,2.371016182778720206e-03
-3.681421752802249453e-05,-6.449814556394039026e-04,3.003013717045532015e-03
-2.812220747781416581e-04,2.878788215048086073e-04,2.749226819956201041e-03
-1.434568364687945855e-03,6.307333735203816104e-05,-1.328148103860769076e-03
1.455071968758052132e-03,1.245510541619718929e-03,3.438280411809137294e-04
1.409954503665136012e-03,2.557135677910232167e-03,-1.327321913459783955e-03
5.335817546309179612e-04,1.004577492566405402e-03,-9.094925595435689484e-04
-4.410336107763887384e-04,-2.572503941709989358e-03,2.280828868319295308e-03
-1.293114837043994386e-03,1.686245334567935700e-03,-7.523885395199855384e-04
1.325636360901132158e-03,-1.208612985713440526e-03,5.368676310891735493e-04
-1.035691122890268967e-03,-8.974978710211505267e-04,-1.736359378980334130e-03
1.380269908986130162e-05,3.823116065209850397e-05,3.420180224966929078e-04
-1.573690274890147522e-03,6.141696677448030489e-04,-3.339633748498305925e-04
4.808082935864623191e-04,-4.691459843670388579e-04,-1.361476992280187624e-03
1.001123598496368380e-03,-2.547411016096478176e-03,-1.603677865739655930e-03
-3.696562372800427272e-04,-1.981949898014794247e-03,-5.371913071550975943e-04
1.905732550283230483e-03,-1.304347084588269954e-03,7.272554885411579425e-04
-8.754581857904615398e-04,2.108780822901789882e-03,1.548892869258733200e-03
-2.662381398484968235e-03,-1.673836306695344845e-03,-7.704147144796228992e-04
2.213747728708779800e-03,9.829715348162063136e-04,3.786243224033159546e-03
-9.224661939375738322e-04,-1.047034696314016284e-03,1.322706107230362492e-03
-1.870706377685642718e-03,-1.462106849789663893e-03,-1.125621040393255190e-03
1.087793181897441430e-03,2.814249159456981911e-03,-1.824863127357169434e-03
-3.580222151173512277e-04,-2.050675995252385347e-03,1.445003386064176330e-03
-2.619030879942954603e-04,2.987345866568856035e-04,3.284702513647196520e-04
-4.306243399779974713e-04,1.535533094209818499e-03,-8.481435178024209365e-05
5.177270625319355200e-04,-2.863149251126996314e-04,9.484538553939452724e-04
3.935020097212822248e-05,-3.349535823654855964e-03,2.889240862438196330e-03
-2.275830441741831869e-03,-1.235569507567233849e-03,2.026910501229336938e-03
1.054344292441837918e-03,-2.240724915155937937e-03,-9.228981325656671151e-04
2.793950032666650107e-03,2.711235758631910212e-04,2.552921764698511641e-03
4.746500669494575948e-03,-1.601115891811555119e-03,-2.257712077088459574e-03
6.833079449429410287e-04,2.639802847202231233e-03,-1.495737261710473410e-03
-3.442893288419340749e-03,1.380644737839539348e-04,2.209749757655754109e-03
-1.252781010891731214e-03,-1.094727984394215214e-03,-4.936274490845173578e-04
9.551043038965148545e-04,6.922721952867678377e-04,2.709799391011679347e-03
8.366106360918222282e-04,-1.807359551619410333e-04,-2.106739851625394604e-03
-6.880293862180962908e-04,2.025074437958014877e-03,-1.033499523945649676e-03
1.441853170375346094e-03,1.347481319886698710e-03,9.970198720527620635e-04
-2.124074263418715327e-03,1.223523531253706623e-03,1.313754758921924963e-03
2.633835515098749847e-03,1.617853263364032773e-04,-1.045850347699487119e-03
1.208942714026132017e-03,1.209419928117407570e-03,6.608083877727857032e-04
-2.622903799430595286e-03,-7.802526781111129937e-04,-1.920824194963718576e-03
2.528081963131220775e-03,9.129075416664738469e-04,-1.077017504015912765e-03
-1.050180971346152117e-03,-1.414918475516792860e-03,1.145328615827738775e-03
-1.872454218950116460e-03,4.773037727416002481e-04,-5.709763428086577983e-03
4.361524753972139366e-03,4.086541910309952701e-04,-3.371834070965648057e-03
-3.620535395330286982e-04,-2.309080665019014496e-03,2.525951077566196325e-03
-1.792253574509822690e-03,-1.119397646453762322e-03,3.145400969287278823e-04
-2.347721876885381677e-03,3.192554075368297549e-04,1.256889528897212234e-03
-5.905036538098461414e-04,3.149525378718807424e-03,-4.068825628318245395e-03
9.879664713295940946e-05,-3.167485042360846867e-03,-2.603766539952199251e-03
-1.787510941179972250e-03,2.479446875493664711e-03,-7.112779754817617327e-04
6.624878532783522872e-04,-2.212453867105938993e-04,-3.533206951898958635e-03
-1.551303917071263517e-03,9.617010852643455244e-04,3.089341118167718888e-03
-2.857932448862835883e-03,-2.249127359596657209e-03,3.372925877624209233e-04
1.142060689657082635e-04,-1.881685838452280823e-03,4.596574638780255443e-04
4.763793704492038381e-04,8.113249384062761740e-04,-1.793304018648595377e-03
2.892709180785795874e-03,-4.153319228220112014e-04,-1.431228390411065339e-03
-4.947737974136299198e-04,-3.997846342995514473e-04,-3.754759817171037065e-05
1.540205011135940263e-03,1.461157812950329487e-03,-1.766829684409860308e-03
7.617120252740792715e-04,-2.587758337421406686e-03,5.163680044483077297e-04
2.526132887988791816e-03,-1.724586589059391066e-03,6.060809340515872263e-05
1.336981820100919356e-03,-1.041221431259821851e-03,-4.773708581755174295e-04
2.095680416587098957e-03,1.523510797119052677e-04,-1.456111597428289299e-03
-5.001305779174029494e-04,7.571438331363939105e-04,1.071441778196794131e-03
-6.503610688338894510e-04,-6.008093355773379447e-04,-2.125931862333780079e-03
7.053943790574443169e-05,2.027126393934374458e-03,2.500062448651287073e-03
-2.573080467320030163e-04,1.992068843407789676e-04,2.325758900052109050e-03
1.129363007658189602e-03,5.613936720605381715e-04,1.895744868829471463e-03
-2.929125191054746872e-04,2.340182891299642277e-03,2.429783055959471028e-03
7.251039566071718935e-04,-1.276366396943341610e-03,4.006165993822670868e-04
1.352507368352622464e-03,-2.592023555462602720e-03,1.614392103246628345e-03
-4.668569188737403111e-04,-9.930945180159885324e-04,1.026230479343528783e-03
-1.625954392181989993e-03,-1.673891488509308360e-03,2.843512382385889742e-03
7.942498846174958103e-04,7.695378526025473077e-04,-1.809444030436869067e-03
-4.355043843440458383e-03,-6.220665087390686164e-05,-1.048083190241842842e-04
-2.149730076107198105e-03,1.748725197636622148e-03,-2.340031926741338846e-03
-4.551511755549198131e-03,-8.307560355865527876e-04,-9.289624917605419289e-05
2.830296791928128049e-03,1.871242299643469716e-03,2.494308322333191590e-03
5.405669024691485934e-04,7.162195853790127680e-04,2.540530031379676246e-03
-5.901026565889451155e-04,-2.687097084347967791e-04,-1.793280180491537475e-03
2.102450573664140128e-03,2.365022469749916961e-03,2.204411133899629536e-03
1.250053140760864438e-03,2.358068064022747663e-03,2.720593362690410574e-03
-3.494070637577781965e-03,2.022701129943559398e-03,-2.262483106672738813e-03
1.796942811184258160e-03,-9.434764139930036739e-04,-1.098062843629300876e-03
6.617575236815304452e-04,-2.494046907813930996e-03,-1.852053935307627127e-03
-9.521148504718630716e-04,1.862274678688056193e-03,-2.844229529935152385e-03
-1.726578759902062596e-03,-2.381728944589228941e-03,6.273658523403342251e-04
2.612919822902584621e-03,-1.491425597748923925e-03,-7.619053558237941530e-04
1.455197392152166513e-03,-7.231468994109296628e-04,1.741636348315876758e-03
-3.595347334342734093e-03,-2.615439111653686081e-03,7.764687463317627688e-04
-5.056232062374827873e-04,2.524350148133922087e-03,9.399881466041875569e-04
3.183311531975582809e-03,8.326466028090688933e-05,-1.472142035616561635e-03
-2.780807044493161483e-03,-1.557403029262756887e-03,2.636985088763775086e-03
1.214861450933109668e-03,3.520218535184116947e-03,-3.594075878704149551e-04
-1.666388307614643377e-03,4.014683674203681500e-05,7.312651819784399525e-04
7.064790734550601596e-04,-2.813797677920247325e-04,3.837725754229814618e-03
-1.374336669315352581e-03,1.324034972323805646e-03,-3.267902341361823186e-04
-7.738974614375123936e-04,-1.547400851303964596e-03,-1.199064435219703928e-03
1.914022114785115906e-03,-4.560938210280042894e-04,-2.427088045764616044e-03
-2.339893777064751962e-03,1.355077174644926880e-03,-2.459529152275848844e-03
2.038487737601412959e-03,-6.027452470908025882e-04,1.662976744408525527e-03
-4.330882358375571497e-04,-4.652861586725847050e-04,1.590200304030360296e-03
-2.070634380933898157e-03,7.052334640128685899e-04,3.456006923112417417e-03
-1.359447183812939001e-03,2.193188992614275492e-03,-2.023258485953512674e-03
-2.803459541232340528e-03,-2.108751288791062099e-03,3.781909893629361013e-03
2.463352758450313221e-03,-1.854984600635035258e-03,2.530871837765904901e-03
9.108855557613029221e-04,2.778438163751098880e-03,-4.053267528848743191e-05
3.343743780264478178e-03,-8.121908849312784980e-04,1.916916335026273279e-03
5.475726669056059023e-04,-1.822768217234096598e-03,-5.442202368206932109e-03
4.958637021324128450e-05,1.310041148259497848e-03,-3.761382339671965214e-03
2.761946046117823468e-03,7.229482426252318130e-05,-3.936157474846087604e-04
1.455244074564229859e-03,7.201471217920398611e-04,-2.392579914978586100e-03
-3.840349464804368451e-03,9.203431249528698900e-04,-5.404520902151884506e-05
-2.419427979379403567e-03,-4.212301500083373042e-03,-5.417809880857901525e-06
-4.438383338326988450e-04,2.778582078886057335e-03,-2.506515549126096983e-03
1.087653277818861073e-03,1.814412819970989601e-03,2.339260627611557033e-03
-3.443931251742236334e-03,3.027341031438054650e-03,4.768797156464896561e-03
-1.633114104643764754e-03,1.332671379003515753e-04,1.918089780098598341e-03
1.988197001110894070e-03,5.059665927256709432e-03,-2.071156913761312921e-03
-1.250713842300206231e-03,-1.408282803949718713e-03,9.592237013926000746e-04
-3.164584211464661553e-03,3.116207803546018748e-04,-2.580124771250475965e-04
-4.206954855311243217e-04,2.590659192728595492e-04,3.451376089767603213e-04
9.073562468634338877e-04,-5.172871715951228317e-04,1.431436241412467831e-03
1.036436793217200211e-03,2.037105115859465677e-03,4.700490177544534506e-03
1.942462286202688987e-03,1.174518585911537650e-03,1.968729047570114740e-03
2.937297867443455345e-03,3.084301032025907330e-03,-9.355487077466176273e-04
3.682696189873289026e-04,-8.793160396696453850e-04,1.810277848173362384e-03
3.236271255952050986e-03,-7.048602589850088914e-05,3.224133994971380797e-04
2.475675174336889207e-03,-1.933047032770057738e-03,-1.329112282379262249e-03
-1.796752152866232244e-03,-2.448185400286985273e-03,-1.879615758261474505e-03
2.310414678987240348e-03,-3.109264609612582241e-03,-9.969533026997884871e-04
-1.912303676254383075e-04,-4.387849779548179570e-03,8.365488133737396725e-04
-5.967185874645336910e-03,2.402317414376027582e-03,-1.642711889645455435e-03
4.734189519764093503e-04,-8.904332722961068227e-04,1.603989626438164905e-03
-5.174391615998423033e-04,3.607151020161382393e-03,-5.490352778914446390e-03
-3.588797480742352084e-03,-3.284017837073340300e-04,-2.330589141980158197e-03
-9.910645627387833570e-04,4.817284999185907969e-04,-2.700207705277427213e-03
6.608938390304355858e-04,-2.066904339709134462e-04,-4.495927226282313456e-03
1.498745724418658635e-04,5.485815913120652013e-04,2.268430653156289570e-03
1.437733686398248419e-03,4.582477154483613133e-03,-1.594868060160099278e-03
-8.981931647979568946e-04,-3.110196914680813047e-04,1.764819549399860178e-03
-1.166209536555528822e-03,1.418907482125616841e-03,-3.082110500736156850e-03
-3.781660936353283160e-03,-1.614900075278912612e-04,4.017527560401123224e-05
2.302927218065429181e-03,-4.569289476911945623e-04,6.490591036600172094e-04
-2.046887705536334489e-03,-4.988103130868727555e-04,1.589769955439963682e-03
1.886868051131690340e-03,1.918174318638077324e-04,-1.974747252309455017e-04
-1.634308186996774733e-03,4.186680478092154323e-04,-4.232174006297362810e-03
7.453053525701564810e-04,-1.559790623688880678e-04,8.149242362908062226e-04
3.095879437757503562e-05,1.779572567387886339e-03,3.780072123129804844e-04
2.948372550434839520e-03,2.357110555025322511e-03,-2.464216673869322732e-03
-8.764319287179060712e-04,1.120482132299256738e-03,-5.840359949938650789e-04
-2.532827957708773804e-04,-6.802446922343320180e-04,3.319832411675670541e-03
-5.759288676093339511e-04,-2.054135960146120335e-04,4.468481221008907198e-03
-2.561821104198873638e-03,-8.875182025504269880e-05,-2.964007171321689314e-03
2.091102968118509035e-03,-3.120859438049198827e-04,-2.796188493221564951e-03
2.862790168781782860e-04,-1.729276477109378287e-04,2.498754849817544626e-03
8.146026709669094111e-04,1.303370179483922609e-03,3.345198171673828601e-05
2.918339831811084359e-04,1.446586164048422121e-03,1.338266851127182470e-03
-3.122928407184259476e-03,-1.432948158078478119e-03,4.888569949067967822e-04
-2.632439997314305665e-03,8.797930449484352980e-04,4.184135110197267178e-04
-2.578233638611525727e-03,1.965237536393656646e-04,-6.271229802369973161e-05
9.595459036627854588e-04,7.208822489449261432e-04,-7.284305348207062664e-05
5.953295287759840636e-04,1.788507972447460608e-04,7.569482180439661466e-04
-2.138557933443716551e-03,2.547781540517272698e-03,-4.567906642696752855e-04
1.359443565709004490e-03,4.230807578266519307e-05,-1.281467430034132328e-03
4.420813465157991660e-04,-4.366805296453819688e-04,-1.525039740403285509e-03
2.608262069795819812e-03,2.874857458883287899e-03,1.175527226448250771e-03
6.476386492097924467e-04,2.064837048868056225e-03,-7.861232928010676883e-04
-5.073347222265635337e-03,-9.815155098282302756e-04,3.869348282999963192e-03
-1.882342283505152904e-03,-2.304634853198740240e-03,2.704351626302258990e-03
1.044656037059330357e-03,-1.719587994820878304e-03,-2.766748576715173311e-03
-4.154781496778734437e-04,1.749041039413561831e-03,1.777057145050497076e-03
2.683521178943091374e-04,1.578018206056522365e-03,6.204750361097363144e-03
-3.607843612130623976e-04,-5.236368184001617687e-03,9.560153009391523420e-04
7.374399431992401718e-04,7.019412107245632127e-04,8.642481870258404220e-04
3.140949890376960396e-04,-1.040554641405744231e-03,2.122428270101142829e-03
1.567955578989990934e-03,-2.033648164034310753e-03,1.367715132410040214e-03
1.950176954985315082e-03,1.679538693583253282e-03,1.101101398837133838e-03
3.811097303075381575e-04,-8.261011248148167774e-04,3.938281883489781082e-04
-6.002277750840243585e-04,3.106187290055309903e-03,-1.784480677017954032e-03
-2.117349857320568844e-03,1.963955770386816273e-03,-2.815397347293423051e-03
1.343436212147739199e-03,2.948703069381682150e-04,-3.923359305072137218e-03
-4.480951546811314272e-04,-1.907540598697373248e-03,2.936822883498532103e-03
-1.719770689640108714e-03,7.654495839886825762e-04,-1.637449277804092036e-03
-1.673458510240745769e-03,3.208675089798630471e-04,6.526041453212811467e-05
-2.460028488241635118e-04,-1.907168146989446811e-04,1.431299402403438397e-04
1.720621085500665661e-03,1.347532352311743445e-04,-1.970137712280868245e-03
5.392177936087515612e-04,-7.843010408302702064e-04,1.478123859847864808e-03
2.070313500725711169e-03,2.300340442895728883e-03,-3.135903890212975165e-03
4.157608844226276697e-03,1.535708609485643807e-03,-1.823579350601370287e-03
3.331740477745860803e-03,2.520353574515184474e-03,1.467266666802274694e-03
1.217393728039195761e-03,-2.428786950512958163e-04,-7.206980967343482643e-04
1.559940979383305686e-03,5.719381850032178487e-04,-1.999601453632296379e-03
1.029547388397202001e-03,-9.600346928444855772e-04,2.352801957253169811e-03
6.226917361456809578e-04,-7.908562114781528523e-04,-2.079320474089073941e-03
-1.924694926930843510e-03,2.845624258893526782e-04,-3.057126604912641966e-04
4.051825895321713958e-05,-3.517202361851036203e-04,6.745779193340244780e-04
-3.070039530224345434e-04,-2.283048040520176385e-03,4.521553411908682389e-04
-8.371511641240872133e-04,2.847423949165767652e-03,-5.156206365955168930e-03
1.045381517065616410e-03,5.155041790115815620e-04,-2.129266954118070243e-04
-1.352990650122885526e-03,1.974462380814814323e-03,3.206110821722936519e-03
-3.388913115639827483e-04,4.851599099902625944e-04,3.099342841395508977e-03
-3.036678981940318239e-04,-2.120289764103467159e-03,-4.549953048444478924e-04
-1.465744510181158766e-03,7.011646977172847697e-04,-2.101943661332599574e-03
-6.928106646518819014e-04,1.480641288835608848e-03,5.839500063730906042e-04
-1.329117520920916097e-03,1.534018743878121050e-03,1.842924422828363809e-03
-1.251878666801506043e-03,-5.184952948827980862e-04,2.726790696673951804e-03
1.194386839034871717e-03,3.289960069190049716e-03,-1.629075154410862200e-04
-1.283196226365086083e-03,-3.593372453574794428e-04,-1.202384847565945514e-03
7.907227106917582606e-04,2.501493130840347703e-03,-4.771973134016993051e-05
-3.648927936922546217e-04,9.702259310684702761e-04,-2.460490067179758791e-03
-6.803715128908577499e-04,-3.541193296226540898e-03,1.628941654358335598e-03
4.112590465086802573e-03,-2.706858979253457757e-03,1.885690704616921213e-03
7.900261494299565691e-04,1.266106704025071880e-03,8.985863693969647773e-04
4.448079520829638714e-04,-2.649723221018588076e-03,-2.901762971874101600e-03
2.147785968789130660e-03,5.114593724246987430e-04,1.104330040842290209e-03
-7.598409108350655900e-04,-3.280485785389699541e-03,-5.762945469113833503e-04
-8.982232214961258796e-04,1.464158350529241827e-03,-7.435568826322777792e-06
1.503586154925351959e-03,-2.592147638745678903e-04,3.252016486744806287e-03
-5.874125784213702012e-04,2.081794738282257470e-03,-2.124741789169111873e-03
-2.100883291786779638e-03,-4.078033881158426178e-04,7.075008109714811706e-04
8.530784833363177534e-04,-3.178078778127230381e-04,-2.537457701552862151e-03
-1.400651797001131477e-03,1.354641896512785411e-03,1.697325914187123534e-03
-9.279498454959587972e-04,1.623556485324094672e-03,5.124272246115659998e-03
-2.039725026376673894e-03,-5.759875735552227654e-05,-2.045565020339780264e-03
1.222624184338255444e-03,1.045604880694946522e-05,-9.646487638641873140e-04
4.342675202294044847e-04,-4.859833246998621244e-03,1.894712712122320316e-03
-4.073118906206226950e-03,1.557058890770060631e-03,5.403556598529628101e-04
-2.210340308929577540e-03,-2.108555904674103447e-04,-1.076941953811978280e-03
